Name,GEO_ID,Percent high school graduate or higher,Percent bachelor's degree or higher,State,County,Tract
"Census Tract 200.27, San Diego County, California",1400000US06073020027,93.2,48.3,06,073,020027
"Census Tract 170.56, San Diego County, California",1400000US06073017056,94.4,56.5,06,073,017056
"Census Tract 186.14, San Diego County, California",1400000US06073018614,87.2,15.7,06,073,018614
"Census Tract 200.28, San Diego County, California",1400000US06073020028,39.3,7.5,06,073,020028
"Census Tract 200.29, San Diego County, California",1400000US06073020029,61.4,14.1,06,073,020029
"Census Tract 524.25, Orange County, California",1400000US06059052425,96.5,43.8,06,059,052425
"Census Tract 525.06, Orange County, California",1400000US06059052506,93.0,53.7,06,059,052506
"Census Tract 525.24, Orange County, California",1400000US06059052524,95.8,50.9,06,059,052524
"Census Tract 626.14, Orange County, California",1400000US06059062614,98.7,85.6,06,059,062614
"Census Tract 626.25, Orange County, California",1400000US06059062625,84.1,30.1,06,059,062625
"Census Tract 626.35, Orange County, California",1400000US06059062635,97.4,58.0,06,059,062635
"Census Tract 202.13, San Diego County, California",1400000US06073020213,31.1,4.0,06,073,020213
"Census Tract 202.14, San Diego County, California",1400000US06073020214,45.6,7.6,06,073,020214
"Census Tract 203.08, San Diego County, California",1400000US06073020308,70.5,13.2,06,073,020308
"Census Tract 203.09, San Diego County, California",1400000US06073020309,70.9,18.2,06,073,020309
"Census Tract 208.10, San Diego County, California",1400000US06073020810,96.3,30.8,06,073,020810
"Census Tract 208.11, San Diego County, California",1400000US06073020811,96.8,31.9,06,073,020811
"Census Tract 212.05, San Diego County, California",1400000US06073021205,90.7,19.4,06,073,021205
"Census Tract 212.06, San Diego County, California",1400000US06073021206,92.8,41.5,06,073,021206
"Census Tract 214, San Diego County, California",1400000US06073021400,92.0,36.1,06,073,021400
"Census Tract 215, San Diego County, California",1400000US06073021500,98.0,78.0,06,073,021500
"Census Tract 216, San Diego County, California",1400000US06073021600,99.6,47.4,06,073,021600
"Census Tract 218, San Diego County, California",1400000US06073021800,99.7,66.6,06,073,021800
"Census Tract 4035.01, Alameda County, California",1400000US06001403501,86.6,44.2,06,001,403501
"Census Tract 4035.02, Alameda County, California",1400000US06001403502,93.5,50.1,06,001,403502
"Census Tract 4037.01, Alameda County, California",1400000US06001403701,98.3,69.8,06,001,403701
"Census Tract 4037.02, Alameda County, California",1400000US06001403702,98.4,70.1,06,001,403702
"Census Tract 4041.02, Alameda County, California",1400000US06001404102,94.4,66.1,06,001,404102
"Census Tract 4041.01, Alameda County, California",1400000US06001404101,99.5,76.7,06,001,404101
"Census Tract 4053.01, Alameda County, California",1400000US06001405301,94.5,53.4,06,001,405301
"Census Tract 4053.02, Alameda County, California",1400000US06001405302,77.5,29.7,06,001,405302
"Census Tract 4054.01, Alameda County, California",1400000US06001405401,67.4,17.3,06,001,405401
"Census Tract 4066.02, Alameda County, California",1400000US06001406602,77.4,22.5,06,001,406602
"Census Tract 4054.02, Alameda County, California",1400000US06001405402,65.6,14.3,06,001,405402
"Census Tract 4059.01, Alameda County, California",1400000US06001405901,48.7,8.2,06,001,405901
"Census Tract 4066.01, Alameda County, California",1400000US06001406601,77.5,19.9,06,001,406601
"Census Tract 4059.02, Alameda County, California",1400000US06001405902,58.3,11.7,06,001,405902
"Census Tract 4071.01, Alameda County, California",1400000US06001407101,54.7,8.9,06,001,407101
"Census Tract 4071.02, Alameda County, California",1400000US06001407102,63.4,16.4,06,001,407102
"Census Tract 4105, Alameda County, California",1400000US06001410500,77.7,10.2,06,001,410500
"Census Tract 4070, Alameda County, California",1400000US06001407000,69.2,14.9,06,001,407000
"Census Tract 4072, Alameda County, California",1400000US06001407200,57.7,8.5,06,001,407200
"Census Tract 4074, Alameda County, California",1400000US06001407400,45.3,5.8,06,001,407400
"Census Tract 4083, Alameda County, California",1400000US06001408300,87.1,32.0,06,001,408300
"Census Tract 4101, Alameda County, California",1400000US06001410100,85.7,25.3,06,001,410100
"Census Tract 4206, Alameda County, California",1400000US06001420600,96.2,74.3,06,001,420600
"Census Tract 4211, Alameda County, California",1400000US06001421100,98.6,80.7,06,001,421100
"Census Tract 4214, Alameda County, California",1400000US06001421400,99.5,88.1,06,001,421400
"Census Tract 4221, Alameda County, California",1400000US06001422100,89.9,59.6,06,001,422100
"Census Tract 4237, Alameda County, California",1400000US06001423700,94.6,79.5,06,001,423700
"Census Tract 4238, Alameda County, California",1400000US06001423800,96.8,80.9,06,001,423800
"Census Tract 4262, Alameda County, California",1400000US06001426200,97.7,81.7,06,001,426200
"Census Tract 4280, Alameda County, California",1400000US06001428000,88.1,52.8,06,001,428000
"Census Tract 4303, Alameda County, California",1400000US06001430300,92.8,36.0,06,001,430300
"Census Tract 4312, Alameda County, California",1400000US06001431200,92.3,36.4,06,001,431200
"Census Tract 4321, Alameda County, California",1400000US06001432100,93.8,53.6,06,001,432100
"Census Tract 4323, Alameda County, California",1400000US06001432300,85.9,34.1,06,001,432300
"Census Tract 4326, Alameda County, California",1400000US06001432600,87.6,27.6,06,001,432600
"Census Tract 4005, Alameda County, California",1400000US06001400500,95.7,63.7,06,001,400500
"Census Tract 4016, Alameda County, California",1400000US06001401600,72.6,20.1,06,001,401600
"Census Tract 4025, Alameda County, California",1400000US06001402500,81.9,13.3,06,001,402500
"Census Tract 4039, Alameda County, California",1400000US06001403900,96.9,65.6,06,001,403900
"Census Tract 4076, Alameda County, California",1400000US06001407600,83.1,13.3,06,001,407600
"Census Tract 4084, Alameda County, California",1400000US06001408400,70.6,9.4,06,001,408400
"Census Tract 4089, Alameda County, California",1400000US06001408900,63.1,1.7,06,001,408900
"Census Tract 2640, Los Angeles County, California",1400000US06037264000,99.4,84.0,06,037,264000
"Census Tract 2653.04, Los Angeles County, California",1400000US06037265304,92.3,60.9,06,037,265304
"Census Tract 2654.10, Los Angeles County, California",1400000US06037265410,97.7,64.5,06,037,265410
"Census Tract 2691, Los Angeles County, California",1400000US06037269100,93.3,59.7,06,037,269100
"Census Tract 2697, Los Angeles County, California",1400000US06037269700,80.9,39.8,06,037,269700
"Census Tract 2703, Los Angeles County, California",1400000US06037270300,81.2,35.9,06,037,270300
"Census Tract 2717.02, Los Angeles County, California",1400000US06037271702,96.6,73.8,06,037,271702
"Census Tract 2737, Los Angeles County, California",1400000US06037273700,89.3,48.1,06,037,273700
"Census Tract 2753.02, Los Angeles County, California",1400000US06037275302,96.8,65.4,06,037,275302
"Census Tract 2933.01, Los Angeles County, California",1400000US06037293301,88.7,31.5,06,037,293301
"Census Tract 4033.16, Los Angeles County, California",1400000US06037403316,93.3,39.7,06,037,403316
"Census Tract 4033.20, Los Angeles County, California",1400000US06037403320,93.9,56.9,06,037,403320
"Census Tract 4034.04, Los Angeles County, California",1400000US06037403404,91.4,54.2,06,037,403404
"Census Tract 4034.06, Los Angeles County, California",1400000US06037403406,89.2,47.6,06,037,403406
"Census Tract 4038.01, Los Angeles County, California",1400000US06037403801,86.2,22.1,06,037,403801
"Census Tract 4039.02, Los Angeles County, California",1400000US06037403902,83.8,14.8,06,037,403902
"Census Tract 4043.01, Los Angeles County, California",1400000US06037404301,66.8,11.0,06,037,404301
"Census Tract 4048.03, Los Angeles County, California",1400000US06037404803,46.3,8.1,06,037,404803
"Census Tract 4049.03, Los Angeles County, California",1400000US06037404903,61.7,16.9,06,037,404903
"Census Tract 1905.20, Los Angeles County, California",1400000US06037190520,73.0,22.3,06,037,190520
"Census Tract 1909.01, Los Angeles County, California",1400000US06037190901,59.4,15.9,06,037,190901
"Census Tract 1912.03, Los Angeles County, California",1400000US06037191203,72.7,23.9,06,037,191203
"Census Tract 1916.10, Los Angeles County, California",1400000US06037191610,63.3,22.2,06,037,191610
"Census Tract 1918.10, Los Angeles County, California",1400000US06037191810,58.5,17.2,06,037,191810
"Census Tract 6046, San Mateo County, California",1400000US06081604600,91.7,48.5,06,081,604600
"Census Tract 6055, San Mateo County, California",1400000US06081605500,98.2,61.6,06,081,605500
"Census Tract 6058, San Mateo County, California",1400000US06081605800,98.3,72.6,06,081,605800
"Census Tract 6074, San Mateo County, California",1400000US06081607400,89.9,44.6,06,081,607400
"Census Tract 6079, San Mateo County, California",1400000US06081607900,96.1,70.3,06,081,607900
"Census Tract 6084, San Mateo County, California",1400000US06081608400,92.3,47.7,06,081,608400
"Census Tract 133.13, San Diego County, California",1400000US06073013313,95.7,42.5,06,073,013313
"Census Tract 134.11, San Diego County, California",1400000US06073013411,91.0,40.1,06,073,013411
"Census Tract 151, San Diego County, California",1400000US06073015100,96.2,38.9,06,073,015100
"Census Tract 154.03, San Diego County, California",1400000US06073015403,91.4,43.9,06,073,015403
"Census Tract 2531.08, Solano County, California",1400000US06095253108,79.4,17.6,06,095,253108
"Census Tract 2532.03, Solano County, California",1400000US06095253203,87.2,18.1,06,095,253203
"Census Tract 2526.08, Solano County, California",1400000US06095252608,78.3,10.9,06,095,252608
"Census Tract 2521.07, Solano County, California",1400000US06095252107,98.1,45.9,06,095,252107
"Census Tract 740.04, Orange County, California",1400000US06059074004,72.5,27.0,06,059,074004
"Census Tract 745.02, Orange County, California",1400000US06059074502,30.3,5.6,06,059,074502
"Census Tract 750.02, Orange County, California",1400000US06059075002,40.2,5.8,06,059,075002
"Census Tract 752.01, Orange County, California",1400000US06059075201,44.5,6.9,06,059,075201
"Census Tract 753.02, Orange County, California",1400000US06059075302,76.4,17.4,06,059,075302
"Census Tract 761.03, Orange County, California",1400000US06059076103,65.3,17.4,06,059,076103
"Census Tract 762.06, Orange County, California",1400000US06059076206,78.0,24.0,06,059,076206
"Census Tract 14.02, Orange County, California",1400000US06059001402,80.1,14.8,06,059,001402
"Census Tract 14.04, Orange County, California",1400000US06059001404,70.6,11.7,06,059,001404
"Census Tract 16.02, Orange County, California",1400000US06059001602,97.0,52.2,06,059,001602
"Census Tract 18.01, Orange County, California",1400000US06059001801,77.0,24.8,06,059,001801
"Census Tract 19.02, Orange County, California",1400000US06059001902,77.8,23.3,06,059,001902
"Census Tract 114.01, Orange County, California",1400000US06059011401,92.3,47.6,06,059,011401
"Census Tract 218.23, Orange County, California",1400000US06059021823,93.1,48.3,06,059,021823
"Census Tract 218.24, Orange County, California",1400000US06059021824,97.3,59.7,06,059,021824
"Census Tract 219.14, Orange County, California",1400000US06059021914,88.0,39.0,06,059,021914
"Census Tract 320.28, Orange County, California",1400000US06059032028,95.4,31.2,06,059,032028
"Census Tract 320.33, Orange County, California",1400000US06059032033,95.0,48.7,06,059,032033
"Census Tract 320.43, Orange County, California",1400000US06059032043,98.8,69.2,06,059,032043
"Census Tract 421.03, Orange County, California",1400000US06059042103,95.3,45.6,06,059,042103
"Census Tract 421.13, Orange County, California",1400000US06059042113,94.3,39.8,06,059,042113
"Census Tract 2095.10, Los Angeles County, California",1400000US06037209510,52.5,21.5,06,037,209510
"Census Tract 2123.04, Los Angeles County, California",1400000US06037212304,47.9,16.9,06,037,212304
"Census Tract 5306.02, Los Angeles County, California",1400000US06037530602,43.2,5.4,06,037,530602
"Census Tract 5326.05, Los Angeles County, California",1400000US06037532605,37.8,1.5,06,037,532605
"Census Tract 5355.02, Los Angeles County, California",1400000US06037535502,53.1,6.1,06,037,535502
"Census Tract 5406, Los Angeles County, California",1400000US06037540600,54.0,5.5,06,037,540600
"Census Tract 5438.02, Los Angeles County, California",1400000US06037543802,78.2,25.0,06,037,543802
"Census Tract 5519, Los Angeles County, California",1400000US06037551900,76.6,18.8,06,037,551900
"Census Tract 5540.01, Los Angeles County, California",1400000US06037554001,78.1,16.2,06,037,554001
"Census Tract 6020.03, Los Angeles County, California",1400000US06037602003,46.7,6.6,06,037,602003
"Census Tract 5539.02, Los Angeles County, California",1400000US06037553902,62.7,6.0,06,037,553902
"Census Tract 9104.02, Los Angeles County, California",1400000US06037910402,54.2,5.7,06,037,910402
"Census Tract 9203.31, Los Angeles County, California",1400000US06037920331,89.3,31.5,06,037,920331
"Census Tract 1380, Los Angeles County, California",1400000US06037138000,98.9,58.3,06,037,138000
"Census Tract 1816, Los Angeles County, California",1400000US06037181600,80.5,26.3,06,037,181600
"Census Tract 1872, Los Angeles County, California",1400000US06037187200,64.1,19.1,06,037,187200
"Census Tract 1914.20, Los Angeles County, California",1400000US06037191420,55.9,16.9,06,037,191420
"Census Tract 1955, Los Angeles County, California",1400000US06037195500,87.9,45.9,06,037,195500
"Census Tract 4082.12, Los Angeles County, California",1400000US06037408212,76.2,26.3,06,037,408212
"Census Tract 1395.03, Los Angeles County, California",1400000US06037139503,88.1,42.9,06,037,139503
"Census Tract 1395.04, Los Angeles County, California",1400000US06037139504,93.0,44.9,06,037,139504
"Census Tract 1411.01, Los Angeles County, California",1400000US06037141101,94.4,60.3,06,037,141101
"Census Tract 1411.02, Los Angeles County, California",1400000US06037141102,97.6,58.1,06,037,141102
"Census Tract 2364, Los Angeles County, California",1400000US06037236400,90.6,40.8,06,037,236400
